,lon,lat,do_we_have_an_observation_in_middle_fifth,terminus_gt_change_per_year_early,terminus_gt_change_per_year_early_area_error,terminus_gt_change_per_year_late,terminus_gt_change_per_year_late_area_error,2000_2010_mean_flux_gt,2010_2020_mean_flux_gt,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,RGIId,Number_of_children
19,-147.6012450198965,61.2373815296849,1.0,-0.0001620032871349491,0.0010147283139247075,-0.0006179696527421038,0.0012592931183677267,0.17129294875330933,0.1582044797220308,0.17145495204044428,0.006722660477700585,0.1588224493747729,0.003967371101030671,RGI60-01.10612,
20,-147.10706731803336,61.160240750574054,1.0,-0.1750772722503483,0.06483671910226409,-0.8558886262340019,0.10848273599174227,3.366398504640985,2.246252850053954,3.541475776891333,0.13978770587528008,3.102141476287956,0.11952759992952276,RGI60-01.10689,2.0
21,-146.66097416963967,61.16741023502666,,0.00018717658794094742,0.0002899391102400657,-0.00023783424863566438,0.00037398802181034917,0.003376113042172304,0.002718338321947857,0.0031889364542313564,0.0033885400928973424,0.0029561725705835214,0.002743944291166989,RGI60-01.10836,
22,-141.16402154509376,60.178036923581736,,0.00019722608388723044,0.0007159657752913185,0.00011999932736100481,0.000480019243674889,0.0026002115352164496,0.0006000185710358938,0.002402985451329219,0.0026969810936046967,0.000480019243674889,0.004196065055401618,RGI60-01.13638,
23,-139.61299826603525,60.02412137415972,,-0.00035080800514997006,0.006169355462178437,-0.0017807174447727137,0.00598328993905011,0.022978397032920133,0.009805838615323161,0.0233292050380701,0.023792176802916197,0.011586556060095874,0.011487133212621028,RGI60-01.14391,
24,-139.4706026073136,60.02519105567863,1.0,0.07236653376704351,0.01983488226828825,-0.018336577004102624,0.019893677849693456,4.128785508533544,3.4822577205652343,4.0564189747665,0.06192761114361959,3.5005942975693367,0.05597019505123754,RGI60-01.14443,2.0
25,-141.37034055243444,60.1612819595428,1.0,0.012132870557197136,0.005519430399302606,0.01493463109845771,0.005718078095192148,1.3537875958468366,1.7657163942923657,1.3416547252896396,0.0127028358551565,1.750781763193908,0.012030588929903422,RGI60-01.14683,
26,-141.5088593146721,60.065783441116636,,5.4346110174532784e-05,0.0006085963600038051,0.00026800769665031665,0.0013684414636670973,0.0019444183971488458,0.002019359326754188,0.001890072286974313,0.0020374377189321387,0.0017513516301038714,0.0017006131429930292,RGI60-01.14876,
27,-141.6005089527407,60.17315879420131,,-0.004920324946930869,0.006087626297818335,-0.0009866681155976196,0.0013112580503884337,0.5294059130441464,0.3696270189738548,0.5343262379910773,0.016864553568001088,0.3706136870894524,0.007155537177905289,RGI60-01.14878,
28,-149.7579172238426,59.95509263932482,,3.704760131208773e-05,0.0010486055669180635,-0.0006031807893169699,0.0016150090462819212,0.2013296775435028,0.17677918052867378,0.20129262994219072,0.011438759494421625,0.17738236131799076,0.00493274424552075,RGI60-01.17807,
29,-149.88081331534937,59.85593468587933,,0.0001545690224448494,0.0005175759983434815,0.000882086308532902,0.0006785289378962845,0.023556165191445443,0.025536402399994957,0.023401596169000595,0.007304733643167724,0.024654316091462056,0.002904576034043939,RGI60-01.17840,
30,-150.21930266938134,59.75542416131201,,-0.0026195264278948437,0.0028533995087032253,-0.0014834148271044233,0.0016104812961489688,0.0189906373077815,0.010619381165316123,0.021610163735676344,0.014557738213560482,0.012102795992420546,0.004799642972562837,RGI60-01.17876,
31,-136.92974341328647,58.887494983983316,,0.00020667484355642882,0.0006410265313338497,-0.00036420587760105263,0.0010213750624161533,0.0012321522618605164,0.0013017456050294298,0.0010254774183040874,0.0008890808810090923,0.0016659514826304824,0.001211132702547066,RGI60-01.20470,
32,-137.1263021675092,58.833326850012476,,0.00035862196292228265,0.001306955326990118,0.0004433981181741584,0.001740214170200434,0.17441627426414694,0.14092648198159985,0.17405765230122466,0.009707760904403036,0.1404830838634257,0.005720293066994235,RGI60-01.20734,
33,-137.28004690963448,58.46859568484073,,1.4621943035140951e-05,0.001427759363651555,-4.378231077311363e-07,0.0015394951831299525,0.008030767336564019,0.006711578576502531,0.008016145393528878,0.008156697911196555,0.006712016399610262,0.006885879203663688,RGI60-01.20791,
34,-137.10052570003512,58.83027145041464,,1.9181630300308662e-05,0.00034249952714776296,-5.8469221075159385e-05,0.00036669434759553285,0.00021507423023411134,0.0004255064503800704,0.00019589259993380267,0.0004044290427346146,0.0004839756714552298,0.0005617121005226439,RGI60-01.20830,
35,-137.07514943243612,59.038995986518714,,-4.5420731244879084e-05,0.0008663338578025885,-0.001184922441767578,0.00263670210860668,0.03791994394724779,0.04797587836804386,0.03796536467849267,0.008181625608059791,0.04916080080981144,0.005402905277551927,RGI60-01.20891,
36,-136.0740519602727,59.04385280558911,,-0.0018614889417169784,0.002712714235667895,-0.00927841396196984,0.011330119191044836,0.002630733941958566,0.0012496246613775384,0.004492222883675545,0.004127625005135781,0.010528038623347379,0.011375879538997895,RGI60-01.20968,
37,-141.5468719324317,60.115098950314085,,8.696594592447658e-05,0.0008494176649408648,-0.0023994272575107467,0.0027411192563203263,0.0022855739561232443,0.004964223850717788,0.0021986080101987675,0.0028849056560019152,0.007363651108228534,0.006357916568839028,RGI60-01.23642,
38,-148.71114212776672,60.67044235817334,,-1.2462161684975828e-05,0.0001042884482497099,-8.081847691960599e-05,0.00020587258579176016,0.0006180972283152962,4.62037284841212e-05,0.000630559390000272,0.0006885136398714713,0.0001270222054037272,0.0004522818972623991,RGI60-01.24715,
39,-137.0639688464769,59.069021421655776,,0.0022563813124199714,0.0020655708330577518,-0.00014922112494389068,0.0002550032332366318,0.003619608860429743,0.0001057821082927411,0.0013632275480097715,0.01154511967627877,0.0002550032332366318,0.0002604306290931432,RGI60-01.26732,2.0
40,-76.14267882193943,80.89114665564027,1.0,-0.03229202262642798,0.005297215355590859,-0.030474351974129555,0.005192734155598866,0.016461532270315306,0.008950710399393533,0.04875355489674329,0.015150876167207065,0.039425062373523084,0.01205545610507745,RGI60-03.00108,
41,-76.34145964014564,80.81655951518783,1.0,-0.008567217722691664,0.002329333270236744,-0.009486423493009667,0.0021026433054923003,0.009711582057290828,0.0018835580093799788,0.018278799779982494,0.009987022556263951,0.011369981502389645,0.0028229239530726037,RGI60-03.00113,
42,-77.91706381564275,80.55833160032618,1.0,-0.025074708889320497,0.0047716630319973,-0.007733327036959288,0.0027048876597658817,0.004462633402143163,0.0006027604604501658,0.02953734229146366,0.0065015493203128384,0.008336087497409453,0.004084183535306504,RGI60-03.00123,
43,-80.23760091310649,79.70629918215012,,-0.00493112652329142,0.005980834311390219,-0.0032380492895341256,0.0038817326672300756,0.002279136891523389,0.003364901283880675,0.007210263414814809,0.009235724726104866,0.006602950573414801,0.004230660546818496,RGI60-03.00175,
44,-79.6458675131011,79.68348726346376,1.0,-0.01573887026580862,0.0050848824072423655,-0.022338874351219694,0.004792558873509834,0.020536488617757302,0.047806990518732335,0.03627535888356592,0.0140732162818911,0.07014586486995203,0.01989695799590549,RGI60-03.00183,
45,-77.19210660975607,79.56513246104836,1.0,0.042164515968904456,0.0037698487680904785,-0.006607193304678153,0.0017980285840969515,0.04821725685057351,0.001535140033593368,0.006052740881669051,0.006052740881669051,0.008142333338271522,0.001955011641887319,RGI60-03.00191,
46,-74.93502656078532,79.8165644137187,1.0,-0.029845942987965803,0.007093103445225234,-0.053818421729415415,0.007875173684291229,0.009232696391959814,0.0009221503709629914,0.03907863937992562,0.01164280031396115,0.05474057210037841,0.007928979875395085,RGI60-03.00237,
47,-74.35475510146856,79.89668265721787,1.0,0.02656924731056309,0.0033556885460773356,-0.013334285094366072,0.002262726548767033,0.03164771800127023,0.0005948221284456749,0.005078470690707142,0.005078470690707142,0.013929107222811746,0.002339603555943573,RGI60-03.00251,
48,-72.38739964070913,80.07239999574216,1.0,0.0023211954664297,0.0020833109695513603,0.0005653668823799661,0.0009768938558203351,0.003692596070215868,0.0015422607382003014,0.0013714006037861682,0.003807129121616973,0.0009768938558203353,0.003388745806467266,RGI60-03.00283,
49,-72.44020909021201,80.23028057610115,1.0,-0.0011573217787993126,0.0006312788913759178,-0.0017866056125220345,0.0010217458603381587,0.0023276129241231974,0.0015957677765541525,0.00348493470292251,0.0024116996005394513,0.0033823733890761872,0.001894845481775954,RGI60-03.00300,
50,-71.07467480813071,80.57434648331457,1.0,0.0002497092296963779,0.0011723342624352423,0.00041969942309541135,0.0012781512320700437,0.01006072054742451,0.008118533455027827,0.009811011317728133,0.010128793884577242,0.007698834031932416,0.00821853125761825,RGI60-03.00366,
51,-78.03057917325651,79.36601001263017,1.0,-0.00045965673391097135,0.00097844092495226,-0.00034972023992688536,0.0010790281697171437,0.0030040482116233357,0.0014369009052213459,0.003463704945534307,0.0028517681742422692,0.0017866211451482313,0.001296330530343095,RGI60-03.00419,2.0
52,-74.7536478095572,79.7769730324064,,-0.0001928769476676866,0.0005590101300615098,-0.00017432555882974926,0.0007979648661672753,0.00020358242834422733,0.00018423632804165913,0.0003964593760119139,0.0005949269960607928,0.0003585618868714084,0.0008189572346634661,RGI60-03.00523,
53,-74.00812980306475,79.78789895642124,,-0.00015286862772025733,0.00018202240815104803,-0.0018048965366361204,0.0011825241291389874,2.9153780430790695e-05,0.00011374594512776615,0.000182022408151048,0.0001826051554514779,0.0019186424817638865,0.0011879820941533292,RGI60-03.00552,
54,-74.29017301909852,79.79170614115587,,-0.0003952299519538397,0.0007972969842143142,-0.0006679390934848251,0.0011047640987589804,0.0007441212544269127,0.0005010645762272337,0.0011393512063807524,0.001090595673165414,0.0011690036697120589,0.0012130826119669343,RGI60-03.00555,
55,-74.56227283230349,79.78874709014636,,-0.0002132180950781559,0.0007627703628350805,-0.0003343449444480828,0.0008266548741766574,0.00012833801428480622,0.0004506607862658727,0.0003415561093629621,0.0007654647528771016,0.0007850057307139556,0.0009415165560295792,RGI60-03.00560,
56,-74.65890434332034,79.78340321887482,,-3.2286897924133385e-05,8.509373017527013e-05,-1.596834576989514e-05,5.715871970654528e-05,0.00011131377644426322,4.9564678639441465e-05,0.0001436006743683966,0.00014011316762326475,6.553302440933661e-05,7.565564491247506e-05,RGI60-03.00562,
57,-73.8095154991789,79.76788120327906,,-9.090347616852771e-05,0.0003593059310863684,-0.00015571720279645176,0.00045520630717268637,0.00023380584648327978,8.894769224570768e-05,0.00032470932265180746,0.0004286792810057481,0.00024466489504215943,0.00046381512916854193,RGI60-03.00571,
58,-81.99504053550179,76.57440554781343,,-1.591561874683611e-05,0.00010881197467235403,-7.42357525675052e-05,0.00015740996680202853,3.5264577306310036e-05,2.402334660414555e-05,5.1180196053146145e-05,0.00011438372368781203,9.825909917165075e-05,0.000159232593493539,RGI60-03.00702,
59,-82.34637012628804,76.57208324832902,,-0.0009968202248425702,0.000959212021962375,-0.0006199165138819019,0.0011007756308054743,0.002056384083247071,0.0007598617188940508,0.0030532043080896414,0.001899212211616244,0.0013797782327759525,0.0015376435969229763,RGI60-03.00704,
60,-92.31939904382449,79.453428484479,1.0,-0.002899830497388908,0.003378916682467367,-0.0730453424028971,0.008951423161124352,0.0045889865184316194,0.0017882075058054002,0.007488817015820527,0.005698760848939306,0.0748335499087025,0.009128289143828227,RGI60-03.00832,
61,-91.76542293187775,78.54873737900868,1.0,0.006001228443528854,0.0021030060454419793,0.005097459073615485,0.0031097056315820045,0.04696251537279057,0.03008506510347104,0.040961286929261716,0.014798578937967528,0.024987606029855555,0.012003565331540374,RGI60-03.00994,
62,-79.20506830433189,76.04966782459469,,-0.0020566132715369835,0.001611092822272325,-0.00528281528956439,0.0031089761516405225,0.001989789169941997,0.0013646315241125082,0.004046402441478981,0.00274058858706944,0.006647446813676899,0.0034275277950255607,RGI60-03.01405,
63,-79.53458293826661,75.9414723576497,,-0.0031620481862471707,0.0022573561776278485,-0.006860205880561979,0.003991190104965349,0.0018681040206820114,0.0011494975785850433,0.005030152206929182,0.003450507236296999,0.008009703459147022,0.0041604975510956925,RGI60-03.01408,
64,-79.40823501572385,75.9788882368721,,-0.0011213898310187226,0.0010251716640669029,-0.0023725878485010925,0.001856088494607741,0.002097836898010685,0.00030895891625959794,0.0032192267290294075,0.0028678856857019346,0.0026815467647606905,0.0022461579945981807,RGI60-03.01416,
65,-79.32587662998553,75.99613652561305,,-0.000777514694312754,0.0008865614266217312,-0.001835893271409221,0.001564955473560063,8.894373887559029e-06,0.0006957379417967201,0.000786409068200313,0.000886572580585071,0.002531631213205941,0.0017126403352371266,RGI60-03.01422,
66,-79.55658573524397,75.91966339478597,,-0.000263365696331064,0.0002873971794675971,-0.0006138313912511812,0.0006920140242151253,3.636623858336181e-05,0.00024139014314030301,0.0002997319349144258,0.00028797181215026185,0.0008552215343914842,0.0007329069592490632,RGI60-03.01438,
67,-79.2536886387551,76.01659363242013,,-0.0004282411574804134,0.00039848157326529066,-0.0014281895444677721,0.0010328560393728307,0.0004786747833999408,0.00013533232006089863,0.0009069159408803542,0.0006228299226072567,0.0015635218645286709,0.0010416844219445715,RGI60-03.01439,
68,-79.02330102390708,76.10880251248727,,-5.8446294412518334e-05,0.00020338293347961687,-0.00035632055067128703,0.00048075436076561217,8.371904990278254e-05,4.559113060685314e-05,0.00014216534431530086,0.000219939757541466,0.00040191168127814015,0.0004829112823129767,RGI60-03.01444,
69,-78.93167782886745,76.10096369815459,,-0.0038506950014008967,0.00309811491791292,-0.007002207503070958,0.004561522716389952,0.00027089758240917506,6.679004847998018e-05,0.004121592583810072,0.003101074397629532,0.007068997551550938,0.004972299265365654,RGI60-03.01447,
70,-85.131564623105,74.5089529168298,,-0.0014685529391450858,0.0009569595170415057,-6.2013379635732626e-06,4.181783857755754e-05,7.618067613631434e-05,6.658117382525319e-05,0.0015447336152814002,0.0009599869856789195,7.278251178882646e-05,7.86243240431817e-05,RGI60-03.01469,
71,-85.09236485618216,74.57102565964392,,-0.00022835714500762307,0.0004129970422792307,-0.00012785989449497597,0.0004412896408194121,0.0003623520490189234,0.00027673686491178556,0.0005907091940265465,0.0005494229375987181,0.00040459675940676156,0.0005208837101462568,RGI60-03.01471,
72,-87.51840578029912,74.47291405092723,,9.532224352185414e-06,0.00012830648746388554,1.9210694329783546e-05,0.00012994820267589938,8.708425338819795e-05,6.140099351445377e-05,7.755202903601253e-05,0.0001550684426745174,4.219029918467023e-05,0.00014372410160880679,RGI60-03.01474,
73,-87.46594248107945,74.52021333904592,,-0.00041545532251035497,0.00047935692448907856,0.00011957598865916635,0.0003021902474904582,0.00025445686787242417,0.0002988591278306219,0.0006699121903827791,0.0005427074337643373,0.00017928313917145555,0.0004250126162433586,RGI60-03.01475,
74,-89.58798255858581,76.31537319817448,,-0.0017734050191129298,0.0017679707351391056,-0.0026166180948878,0.0020828362972918966,0.006272542880983377,0.00521609124793651,0.008045947900096308,0.004718575996859995,0.00783270934282431,0.004234166116588349,RGI60-03.01477,
75,-89.73975523600379,76.31919735685587,,-0.00045083717467033575,0.0004530488155806371,-0.00045773585817384055,0.00046993042555122584,0.0004672135518343349,0.00027191587230481477,0.0009180507265046707,0.0012810507467140933,0.0007296517304786553,0.0005429298725158201,RGI60-03.01478,
76,-77.85487863543827,76.8181508463889,,-0.0024773823084313284,0.005171222295242278,-0.01736195313053918,0.013779332086935875,0.005404054460809672,0.00396334758607133,0.007881436769241,0.014296927428041832,0.02132530071661051,0.014337995565980553,RGI60-03.01482,
77,-78.62593903632238,76.80989871420344,,-0.013723807587419961,0.015030316272271676,-0.020117903602552,0.021216777489975223,0.0052624851268409465,0.002510139036677992,0.01898629271426091,0.01592495390746036,0.022628042639229993,0.021364747717737602,RGI60-03.01483,
78,-79.70132961017494,77.23961155485962,1.0,-3.708390241589345e-05,5.953144789772991e-05,-4.109716808062134e-05,6.070867607506157e-05,4.129064062251894e-06,2.3482684774065105e-07,4.121296647814535e-05,5.956723580381816e-05,4.133199492836199e-05,6.070878961648682e-05,RGI60-03.01485,
79,-79.50379274176032,77.22719341027364,,-4.142245762447313e-05,0.00017838057280681764,-0.0005467756648121603,0.00034111988910084695,7.229493912768383e-05,7.01835964074481e-06,0.00011371739675215696,0.0002228249471793275,0.0005537940244529051,0.00034113793849876306,RGI60-03.01487,
80,-79.35482301427596,77.21153866316475,,-0.0003755172638095334,0.0016017506547343118,-0.011406629126344287,0.011613985867354851,0.029674675670689925,0.011718188929974687,0.030050192934499457,0.022903155139003775,0.023124818056318976,0.014061511083139168,RGI60-03.01490,
81,-79.92299961957202,77.20790155226469,,-0.0002966469938972796,0.0004976005692196153,-0.0008479958525990568,0.0006326144581168645,5.192580452770116e-05,1.060380547326699e-05,0.00034857279842498076,0.0005564912609836274,0.0008585996580723238,0.0006326366751865741,RGI60-03.01493,
82,-79.95925121418325,77.19957573710097,,-0.0005637667939698757,0.0005179214457070702,-0.0007869725783939006,0.0005213066149684511,2.9579541444437932e-05,7.373963582028128e-05,0.0005933463354143136,0.0005571920066789014,0.0008607122142141819,0.0005264960785236416,RGI60-03.01496,
83,-80.20003362112246,77.16924308206282,,-0.00036584103973201195,0.0004911202459952485,-0.0004392429756466405,0.000417210028377371,0.00016679355212490118,8.224033398014169e-05,0.0005326345918569131,0.0005186705939774064,0.0005214833096267822,0.0004252383805723702,RGI60-03.01499,
84,-80.25734152110657,77.14974154132018,,-0.0007380995287283394,0.0009011471889241782,-0.0006397291577511328,0.0008539815552692913,0.0012487708664114757,0.0006605953396860756,0.001986870395139815,0.001452564263521809,0.0013003244974372084,0.001172464746322951,RGI60-03.01502,
85,-79.97846076467964,77.18591222574275,,-5.319288896860726e-05,0.00013817114342544302,-3.0908448794294353e-05,0.00018719410896013566,6.217480313804998e-05,2.1303879833532452e-05,0.00011536769210665723,0.00015151558012544325,5.221232862782681e-05,0.000188402467407783,RGI60-03.01503,
86,-79.11373977398351,77.15376818688286,,-0.004335652256041521,0.005007201376476519,-0.008216659818575852,0.008072371871569565,0.011760871502863477,0.003773217506905863,0.016096523758905,0.011852592653026092,0.011989877325481716,0.009065527170523018,RGI60-03.01506,
87,-80.02391823299136,77.17068871430966,,-0.00031724275857504276,0.0006264781915268281,-0.0010695062657756038,0.0008222440233581455,0.00024913386890857575,5.889551771336744e-05,0.0005663766274836185,0.0008236212790977205,0.0011284017834889712,0.0008227711738082903,RGI60-03.01508,
88,-80.2842519450881,77.13252748224384,,-0.0012245287001557204,0.0013628860437132936,-0.0008172074031604969,0.0009651050112283435,0.0017007094238261186,0.0005689546774460127,0.002925238123981839,0.0021847954509634318,0.0013861620806065096,0.001460588288253702,RGI60-03.01509,
89,-80.3875245865281,77.06941774369876,,-0.0010648260821645985,0.0011146216285056543,-0.0021861909899392688,0.0015198359391022662,0.0002519721294015399,0.00025963927955278195,0.0013167982115661384,0.0014947665214446121,0.0024458302694920506,0.0015253702569076595,RGI60-03.01512,
90,-79.05995465843034,77.1034638164399,,-0.003939496967000488,0.004787110707415722,-0.011213487886087222,0.007836472408531704,0.010818374589334833,0.0038173162276577822,0.01475787155633532,0.009679212611163862,0.015030804113745005,0.008486511023105528,RGI60-03.01514,
91,-80.17946297524409,77.10417154340537,,-0.0007243588526673616,0.0006071327874937727,-0.0007419228030990883,0.0006331843050676628,9.711364699675046e-05,0.0001413801434398872,0.000821472499664112,0.0007296160926863453,0.0008833029465389755,0.0006487763167248803,RGI60-03.01516,
92,-79.32385061568503,76.88592837832721,1.0,-0.2518783923112564,0.11551674748547856,-0.3395521977777937,0.07963834198325662,0.029276582804461274,0.01260152099464874,0.2811549751157177,0.12503554557936442,0.35215371877244245,0.08091499930967996,RGI60-03.01517,
93,-79.14049606783269,77.05717705253028,,-0.0003404986861536656,0.0005850692789715545,-0.0005664572051267457,0.0006511751135954194,2.2083769817156525e-05,0.00013107091527807615,0.0003625824559708221,0.0006865576643202413,0.0006975281204048218,0.0006642353599424228,RGI60-03.01519,
94,-79.27836856782113,77.00693321626322,,-0.0015199249036406814,0.001740137230484573,-0.0019308169501299434,0.0016307888684164015,0.00022745419087477712,0.00034970276909297786,0.0017473790945154585,0.001886132417841229,0.002280519719222921,0.001640135768779119,RGI60-03.01520,
95,-79.16954270020541,77.04629373595114,,-0.00026741743626935505,0.0004565339687657864,-0.0006131376503980566,0.0005443904666430095,1.8642362366628025e-05,6.532920200645481e-05,0.00028605979863598305,0.00045662911542705226,0.0006784668524045114,0.0005482963476137643,RGI60-03.01522,
96,-78.29449299129678,77.0026402030302,,-0.004072600923644022,0.005411843456812252,-0.01564648843692605,0.009412023518466076,0.01976487455382548,0.0025129385947111984,0.023837475477469502,0.01718899739105982,0.01815942703163725,0.00983402031305297,RGI60-03.01523,
97,-78.05565559268479,76.9815031611469,,-0.0014589639898787861,0.0016594666482689306,0.01119546240658804,0.0055789920977015505,0.010373357885456354,0.017588702233452016,0.01183232187533514,0.009556694370864762,0.006393239826863975,0.00807367447545311,RGI60-03.01527,
98,-77.96102910097872,76.9366389625005,,-0.0029225292818431162,0.0035163997245339727,-0.007839548301780895,0.008156109960846045,0.0034486431008008056,0.00030102777225094054,0.006371172382643921,0.005941581745973907,0.008140576074031836,0.00815749864378344,RGI60-03.01529,
99,-78.50533829639224,76.94283272781247,,-0.0013726810246226268,0.0015957573201413459,-0.0030899726083531654,0.002314197100358915,0.00101535922083806,0.0002926970263422827,0.0023880402454606866,0.0025984624624577563,0.003382669634695448,0.002318819981502879,RGI60-03.01530,
100,-78.55856092662475,76.88599155738923,,-0.0015102634745102626,0.0015814797122737712,-0.0021075145146073546,0.0015465879617909213,0.0005491545066644038,0.0003859562057865099,0.0020594179811746667,0.0016741113321769717,0.0024934707203938646,0.0015940189824282882,RGI60-03.01533,
101,-77.9231290744527,76.88397303730218,,-0.00028014533610346443,0.002085792703017804,-0.011489208061503008,0.009439013695217099,0.004326033681870814,0.0011362008963270364,0.0046061790179742785,0.007669306310037271,0.012625408957830046,0.009507151624714435,RGI60-03.01535,
102,-77.98224510599194,76.67109856319499,,-0.004481686901791023,0.007893271986344298,-0.03455219807774281,0.02542622443855589,0.019711772954604218,0.0030426104854444657,0.02419345985639524,0.03838592845911838,0.037594808563187275,0.025607623235395224,RGI60-03.01544,
